id	chr	strand	start	stop	gene	region	WT Avg
36714	9	+	157300	157320	YIL110W	3'UTR	578.55575
43175	10	-	501627	501645	YJR036C	CDS	578.5275
24077	6	-	38810	38836	YFL048C	3'UTR	577.8415
22854	5	-	407185	407207	YER124C	3'UTR	577.6604
72064	15	-	93355	93381	YOL120C	3'UTR	577.4133
62980	14	+	214581	214599	YNL233W	CDS	577.19565
41750	10	-	113736	113760	YJL162C	3'UTR	577.1939
20824	5	+	412900	412921	YER125W	3'UTR	577.1799
36334	9	+	79527	79552	YIL144W	CDS	576.9831
54032	12	-	587658	587679	YLR225C	3'UTR	576.9629
82005	mt	+	23401	23422	Q0070	3'UTR	576.8005
16873	4	-	768004	768027	YDR153C	5'UTR	576.3454
62794	14	+	171319	171342	YNL253W	3'UTR	576.34165
38220	9	-	203395	203420	YIL084C	5'UTR	576.29135
66177	14	-	300770	300791	YNL179C	CDS	576.1328
20216	5	+	227041	227062	YER037W	3'UTR	575.83715
133	1	+	51737	51763	YAL051W	3'UTR	575.7481
64097	14	+	469780	469799	YNL085W	3'UTR	575.2951
69688	15	+	512939	512967	YOR099W	CDS	575.17845
19076	4	-	1466377	1466396	YDR508C	3'UTR	575.12385
77613	16	+	615520	615539	YPR026W	CDS	575.10165
54079	12	-	601554	601575	YLR228C	CDS	575.07645
39800	10	+	283462	283483	YJL082W	3'UTR	574.9978
66630	14	-	411726	411750	YNL115C	CDS	574.6944
71121	15	+	874074	874093	YOR296W	3'UTR	574.65285
46044	11	+	570281	570303	YKR067W	3'UTR	574.64605
2597	2	+	537404	537425	YBR147W	CDS	574.31695
79152	16	-	90841	90865	YPL242C	CDS	574.30635
65483	14	-	85936	85955	YNL291C	5'UTR	573.9378
52743	12	-	232366	232387	YLR044C	3'UTR	573.88155
49320	12	+	326315	326331	YLR092W	3'UTR	573.8646
36514	9	+	125487	125513	YIL125W	CDS	573.79955
6999	3	+	110555	110580	YCL004W	CDS	573.53795
7037	3	+	119192	119213	YCR003W	3'UTR	573.52925
78531	16	+	824396	824429	YPR145W	3'UTR	573.2524
34302	8	+	472448	472471	YHR183W	3'UTR	572.7805
39544	10	+	209553	209579	YJL111W	3'UTR	572.5994
807	1	-	86588	86611	YAL031C	CDS	572.36045
56536	13	+	289123	289144	YMR011W	CDS	572.2384
32741	8	+	100450	100477	YHL004W	3'UTR	572.1187
41419	10	-	40150	40175	YJL208C	3'UTR	571.77295
68298	15	+	165345	165368	YOL084W	3'UTR	571.75265
8989	4	+	123381	123405	YDL189W	CDS	571.50125
4031	2	-	122614	122644	YBL051C	3'UTR	571.44055
11892	4	+	917171	917203	YDR226W	3'UTR	571.22265
1463	2	+	147444	147468	YBL037W	CDS	571.21025
67182	14	-	613094	613117	YNL011C	CDS	571.1096
8857	4	+	95794	95814	YDL204W	3'UTR	570.88105
79482	16	-	197896	197921	YPL184C	5'UTR	570.82825
58634	13	+	824702	824726	YMR278W	3'UTR	570.4332
9384	4	+	228734	228759	YDL131W	3'UTR	570.40205
56793	13	+	353584	353606	YMR043W	5'UTR	570.39605
36223	9	+	37264	37291	YIL162W	5'UTR	570.10355
14886	4	-	247118	247139	YDL119C	CDS	570.09275
34490	8	+	514559	514582	YHR206W	CDS	570.0879
43959	11	+	42093	42117	YKL210W	CDS	569.81645
76176	16	+	195820	195845	YPL185W	3'UTR	569.42305
80505	16	-	473016	473037	YPL042C	3'UTR	569.1829
62810	14	+	179159	179182	YNL250W	CDS	568.68005
66636	14	-	416858	416881	YNL111C	3'UTR	568.64685
73305	15	-	469433	469458	YOR076C	CDS	568.535
29523	7	-	193708	193728	YGL163C	CDS	568.4734
32352	7	-	1048694	1048702	YGR279C	3'UTR	568.17825
33660	8	+	332110	332129	YHR109W	3'UTR	568.14345
81086	16	-	653581	653601	YPR042C	CDS	568.0099
39454	10	+	164280	164303	YJL132W	3'UTR	567.9104
46210	11	+	611101	611120	YKR090W	3'UTR	567.8105
12167	4	+	964380	964404	YDR252W	3'UTR	567.75745
22736	5	-	388041	388064	YER113C	CDS	567.53495
48264	11	-	566038	566072	YKR066C	3'UTR	567.25625
78340	16	+	779937	779955	YPR121W	CDS	567.15325
63212	14	+	282224	282247	YNL190W	5'UTR	567.07375
12206	4	+	999997	1000022	YDR265W	3'UTR	566.64645
34251	8	+	463729	463761	YHR179W	3'UTR	566.55005
67981	15	+	76582	76604	YOL130W	CDS	566.4468
3134	2	+	670591	670611	YBR224W	CDS	566.38005
47678	11	-	407295	407315	YKL017C	5'UTR	566.35005
26574	7	+	430042	430068	YGL036W	CDS	566.1883
68064	15	+	89490	89512	YOL123W	3'UTR	566.06505
49150	12	+	265759	265784	YLR064W	CDS	565.6748
75210	15	-	1015311	1015335	YOR361C	3'UTR	565.55865
26677	7	+	461982	462003	YGL016W	CDS	565.23825
70520	15	+	734159	734179	YOR208W	CDS	564.8221
17822	4	-	1079125	1079153	YDR309C	CDS	564.75265
57599	13	+	564233	564253	YMR152W	3'UTR	564.66735
67353	14	-	646584	646606	YNR011C	CDS	564.5725
66916	14	-	508701	508725	YNL062C	3'UTR	564.3678
68043	15	+	87783	87789	YOL123W	5'UTR	564.2893
32925	8	+	149564	149582	YHR021W-A	CDS	564.1015
17752	4	-	1069109	1069134	YDR303C	CDS	564.0738
19645	5	+	108225	108252	YEL024W	3'UTR	563.87165
11405	4	+	786224	786251	YDR165W	3'UTR	563.8053
23990	6	+	243041	243063	YFR045W	3'UTR	563.5751
58578	13	+	801397	801415	YMR266W	3'UTR	563.5718
7519	3	+	280497	280518	YCR093W	CDS	563.4355
81088	16	-	653742	653765	YPR042C	5'UTR	563.3555
57370	13	+	520086	520106	YMR125W	CDS	563.05515
67912	15	+	58437	58464	YOL141W	CDS	562.8344
998	1	-	147562	147580	YAL001C	3'UTR	562.65185
72721	15	-	302848	302876	YOL013C	CDS	562.40335
31240	7	-	756463	756493	YGR132C	5'UTR	561.8927
17301	4	-	937826	937848	YDR238C	3'UTR	561.70285
1258	2	+	92054	92073	YBL069W	3'UTR	561.497
31982	7	-	965659	965681	YGR237C	5'UTR	561.2007
67827	15	+	9538	9559	YOL163W	5'UTR	561.11025
32461	7	-	1063756	1063775	YGR286C	3'UTR	561.0093
59976	13	-	282654	282681	YMR008C	5'UTR	560.76985
68907	15	+	300832	300855	YOL013W-B	CDS	560.2982
53618	12	-	445294	445311	YLR153C	3'UTR	560.2343
68847	15	+	287710	287733	YOL020W	CDS	560.1472
30660	7	-	558322	558343	YGR036C	CDS	559.4122
47696	11	-	412183	412204	YKL014C	CDS	559.3305
52816	12	-	241480	241503	YLR047C	5'UTR	558.77325
48604	12	+	70560	70587	YLL035W	3'UTR	558.658
50565	12	+	723985	724005	YLR297W	5'UTR	558.6145
57732	13	+	615996	616026	YMR176W	3'UTR	558.59755
56654	13	+	315054	315068	YMR019W	3'UTR	558.40375
45167	11	+	324838	324864	YKL062W	CDS	558.37705
17356	4	-	958807	958829	YDR249C	CDS	558.23165
20673	5	+	356778	356800	YER098W	CDS	558.18515
9517	4	+	251242	251262	YDL117W	3'UTR	557.7134
46377	11	-	3371	3390	YKL222C	3'UTR	557.4336
9832	4	+	332947	332970	YDL070W	3'UTR	557.39865
17041	4	-	830406	830435	YDR183C-A	CDS	557.05745
18301	4	-	1222323	1222344	YDR372C	5'UTR	557.04075
15345	4	-	362331	362342	YDL053C	5'UTR	557.0114
56920	13	+	394689	394713	YMR061W	CDS	556.86705
12068	4	+	952747	952770	YDR245W	5'UTR	556.68065
81462	16	-	793721	793767	YPR130C	CDS	556.4391
71686	15	+	1041478	1041493	YOR374W	3'UTR	556.1435
34016	8	+	407591	407614	YHR155W	CDS	556.1177
17156	4	-	854187	854208	YDR200C	3'UTR	555.93215
41175	10	+	652618	652641	YJR123W	3'UTR	555.6474
26660	7	+	457126	457144	YGL021W	3'UTR	555.62885
39347	10	+	137179	137199	YJL150W	CDS	555.56865
65989	14	-	258334	258355	YNL205C	CDS	555.44845
41528	10	-	53816	53841	YJL202C	3'UTR	555.39815
55526	13	+	18893	18924	YML127W	3'UTR	554.8602
76569	16	+	323664	323686	YPL120W	CDS	554.57745
32839	8	+	127508	127533	YHR010W	3'UTR	554.5426
73129	15	-	426590	426614	YOR052C	3'UTR	554.5036
