id	chr	strand	start	stop	gene	region	WT avg
524	1	+	159753	159772	YAR008W	CDS	50.53245
525	1	+	159805	159826	YAR008W	3'UTR	3.06235
526	1	+	159868	159892	YAR008W	3'UTR	429.6863
527	1	+	169474	169494	YAR015W	CDS	0
528	1	+	169552	169571	YAR015W	CDS	0
529	1	+	169624	169644	YAR015W	CDS	0.3838
530	1	+	169699	169724	YAR015W	CDS	155.2816
531	1	+	169840	169862	YAR015W	CDS	12.07285
532	1	+	169957	169982	YAR015W	CDS	0
533	1	+	170009	170029	YAR015W	CDS	0.2742
534	1	+	170073	170096	YAR015W	CDS	0
535	1	+	170167	170185	YAR015W	CDS	1.5648
536	1	+	170196	170210	YAR015W	CDS	0
537	1	+	170246	170273	YAR015W	CDS	1.1511
538	1	+	170300	170317	YAR015W	3'UTR	26.93925
539	1	+	170342	170364	YAR015W	3'UTR	2.48945
540	1	+	181178	181209	tL(CAA)A	tRNA	21.2882
541	1	+	183785	183814	YAR027W	CDS	0.557
542	1	+	183861	183882	YAR027W	CDS	0.50615
543	1	+	183953	183976	YAR027W	CDS	0
544	1	+	184005	184039	YAR027W	CDS	100.495
545	1	+	184060	184092	YAR027W	CDS	0.557
546	1	+	184159	184181	YAR027W	CDS	3.24375
547	1	+	184204	184226	YAR027W	CDS	0
548	1	+	184230	184247	YAR027W	CDS	54.3278
549	1	+	184353	184373	YAR027W	CDS	63.7746
550	1	+	184391	184423	YAR027W	CDS	1.6705
551	1	+	184501	184521	YAR027W	3'UTR	45.64485
552	1	+	184559	184578	YAR027W	3'UTR	0
553	1	+	184585	184617	YAR027W	3'UTR	0
554	1	+	184985	185004	YAR028W	CDS	1.2929
555	1	+	185034	185065	YAR028W	CDS	1.2929
556	1	+	185284	185301	YAR028W	CDS	27.07205
557	1	+	185314	185336	YAR028W	CDS	1.2929
558	1	+	185355	185376	YAR028W	CDS	138.6001
559	1	+	185381	185412	YAR028W	CDS	2.58485
560	1	+	185466	185483	YAR028W	CDS	10.1023
561	1	+	185620	185642	YAR028W	3'UTR	208.2521
562	1	+	185687	185717	YAR028W	3'UTR	1.2929
563	1	+	185754	185774	YAR028W	3'UTR	1.2929
564	1	+	185788	185807	YAR029W	5'UTR	5.9115
565	1	+	185921	185940	YAR029W	5'UTR	0
566	1	+	185977	185998	YAR029W	5'UTR	148.0894
567	1	+	186201	186222	YAR029W	5'UTR	78.9535
568	1	+	186356	186375	YAR029W	CDS	137.73995
569	1	+	186481	186501	YAR029W	CDS	159.76415
570	1	+	186841	186862	YAR031W	CDS	30.16095
571	1	+	186964	186986	YAR031W	CDS	51.98935
572	1	+	187199	187217	YAR031W	CDS	356.4239
573	1	+	187449	187469	YAR031W	CDS	156.41915
574	1	+	188368	188387	YAR033W	CDS	32.95965
575	1	+	188701	188723	YAR033W	CDS	5.5996
576	1	+	190573	190593	YAR035W	CDS	20.55845
577	1	+	190861	190884	YAR035W	CDS	9.81485
578	1	+	190924	190949	YAR035W	CDS	6.0422
579	1	+	190970	190998	YAR035W	CDS	0
580	1	+	191092	191110	YAR035W	CDS	0
581	1	+	191373	191397	YAR035W	CDS	0
582	1	+	191747	191777	YAR035W	CDS	1.23485
583	1	+	191791	191821	YAR035W	CDS	0
584	1	+	191846	191867	YAR035W	CDS	0
585	1	+	191955	191976	YAR035W	CDS	2.30165
586	1	+	192022	192034	YAR035W	CDS	2.46875
587	1	+	192048	192068	YAR035W	CDS	5.0347
588	1	+	192098	192118	YAR035W	CDS	1.23485
589	1	+	192123	192142	YAR035W	CDS	10.06935
590	1	+	192528	192548	YAR042W	5'UTR	19.19545
591	1	+	192701	192728	YAR042W	CDS	0
592	1	+	192855	192882	YAR042W	CDS	74.72215
593	1	+	193759	193778	YAR042W	CDS	14.1206
594	1	+	194204	194222	YAR042W	CDS	0
595	1	+	194274	194297	YAR042W	CDS	87.93155
596	1	+	194441	194463	YAR042W	CDS	0
597	1	+	194686	194703	YAR042W	CDS	30.71195
598	1	+	195049	195071	YAR042W	CDS	18.8287
599	1	+	195126	195147	YAR042W	CDS	0
600	1	+	195235	195256	YAR042W	CDS	26.87435
601	1	+	195436	195459	YAR042W	CDS	0
602	1	+	195498	195516	YAR042W	CDS	4.7081
603	1	+	195583	195614	YAR042W	CDS	0
604	1	+	195767	195791	YAR042W	CDS	0
605	1	+	195839	195869	YAR042W	CDS	45.0289
606	1	+	196263	196280	YAR042W	3'UTR	62.4611
607	1	+	196307	196327	YAR042W	3'UTR	359.4347
608	1	+	206785	206813	YAR050W	CDS	0
609	1	+	206993	207017	YAR050W	CDS	191.63525
610	1	+	207354	207386	YAR050W	CDS	0
611	1	+	227934	227957	YAR073W	CDS	287.13745
612	1	+	229276	229296	YAR075W	CDS	0
613	1	-	7293	7311	YAL067C	CDS	0
614	1	-	7349	7367	YAL067C	CDS	0
615	1	-	7479	7500	YAL067C	CDS	0
616	1	-	7510	7537	YAL067C	CDS	0
617	1	-	7780	7804	YAL067C	CDS	0
618	1	-	7878	7899	YAL067C	CDS	137.3068
619	1	-	8014	8032	YAL067C	CDS	102.9936
620	1	-	8142	8159	YAL067C	CDS	68.6534
621	1	-	8441	8458	YAL067C	CDS	0
622	1	-	8612	8633	YAL067C	CDS	469.6855
623	1	-	8875	8897	YAL067C	CDS	0
624	1	-	22400	22424	YAL063C-A	CDS	129.28105
625	1	-	22642	22666	YAL063C-A	CDS	106.298
626	1	-	24413	24435	YAL063C	CDS	0
627	1	-	36469	36490	YAL059C-A	3'UTR	217.5799
628	1	-	36638	36660	YAL059C-A	CDS	72.54565
629	1	-	36689	36736	YAL059C-A	CDS	217.5799
630	1	-	36757	36774	YAL059C-A	CDS	343.3219
631	1	-	42910	42936	YAL054C	CDS	1.33285
632	1	-	42966	43000	YAL054C	CDS	1.33285
633	1	-	43039	43059	YAL054C	CDS	0
634	1	-	43127	43149	YAL054C	CDS	0
635	1	-	43522	43543	YAL054C	CDS	1.77855
636	1	-	43715	43736	YAL054C	CDS	3.99755
637	1	-	43759	43774	YAL054C	CDS	0
638	1	-	43962	43984	YAL054C	CDS	0
639	1	-	44721	44738	YAL054C	CDS	8.82465
640	1	-	44812	44834	YAL054C	CDS	10.8685
641	1	-	45071	45092	YAL054C	5'UTR	59.2566
642	1	-	45137	45158	YAL054C	5'UTR	0
643	1	-	45298	45322	YAL054C	5'UTR	9.9142
644	1	-	51879	51898	YAL049C	CDS	0
645	1	-	51913	51939	YAL049C	CDS	0
646	1	-	51972	52005	YAL049C	CDS	0
647	1	-	52033	52056	YAL049C	CDS	25.4976
648	1	-	52123	52143	YAL049C	CDS	9.80265
649	1	-	52173	52197	YAL049C	CDS	3.9974
650	1	-	52294	52311	YAL049C	CDS	6.76265
651	1	-	52327	52337	YAL049C	CDS	0
652	1	-	52351	52371	YAL049C	CDS	0
653	1	-	52414	52437	YAL049C	CDS	1.27725
654	1	-	52472	52500	YAL049C	CDS	1.3328
655	1	-	52569	52588	YAL049C	CDS	0
656	1	-	52618	52640	YAL049C	5'UTR	1.3328
657	1	-	52742	52765	YAL048C	3'UTR	0
658	1	-	52776	52793	YAL048C	3'UTR	23.61435
659	1	-	52812	52832	YAL048C	CDS	9.6279
660	1	-	53135	53155	YAL048C	CDS	109.38255
661	1	-	53168	53185	YAL048C	CDS	0
662	1	-	53655	53672	YAL048C	CDS	50.342
663	1	-	54141	54179	YAL048C	CDS	11.81185
664	1	-	54215	54244	YAL048C	CDS	70.8524
665	1	-	54330	54349	YAL048C	CDS	184.25895
666	1	-	54622	54641	YAL048C	CDS	240.40925
667	1	-	54956	54978	YAL047C	3'UTR	872.02625
668	1	-	54997	55020	YAL047C	CDS	51.158
669	1	-	55218	55244	YAL047C	CDS	181.7082
670	1	-	55374	55405	YAL047C	CDS	88.2955
671	1	-	55430	55450	YAL047C	CDS	113.4594
672	1	-	55455	55473	YAL047C	CDS	82.56275
673	1	-	55498	55518	YAL047C	CDS	43.7863
674	1	-	55636	55656	YAL047C	CDS	109.12225
675	1	-	55914	55934	YAL047C	CDS	254.88105
676	1	-	56011	56030	YAL047C	CDS	82.74165
677	1	-	56039	56058	YAL047C	CDS	0
678	1	-	56239	56256	YAL047C	CDS	63.65405
679	1	-	56657	56678	YAL047C	CDS	36.3717
680	1	-	56728	56754	YAL047C	CDS	9.0965
681	1	-	56927	56948	YAL046C	3'UTR	71.6921
682	1	-	56982	56997	YAL046C	3'UTR	1.147
683	1	-	57061	57083	YAL046C	CDS	0.72035
684	1	-	57289	57327	YAL046C	CDS	0.5097
685	1	-	57496	57521	YAL045C	CDS	8.6808
686	1	-	57871	57893	YAL045C	5'UTR	446.4468
687	1	-	57993	58017	YAL044C	CDS	0
688	1	-	58023	58033	YAL044C	CDS	0
689	1	-	58094	58114	YAL044C	CDS	15.4666
690	1	-	58144	58179	YAL044C	CDS	0.4204
691	1	-	58212	58232	YAL044C	CDS	0
692	1	-	58254	58313	YAL044C	CDS	0.0445
693	1	-	58352	58372	YAL044C	CDS	13.3754
694	1	-	58400	58415	YAL044C	CDS	0
695	1	-	58666	58690	YAL043C	3'UTR	455.8586
696	1	-	58717	58737	YAL043C	CDS	0
697	1	-	58984	59004	YAL043C	CDS	81.3171
698	1	-	59015	59034	YAL043C	CDS	18.50085
699	1	-	59067	59103	YAL043C	CDS	11.3388
700	1	-	59199	59218	YAL043C	CDS	51.91925
701	1	-	59221	59241	YAL043C	CDS	0
702	1	-	59467	59504	YAL043C	CDS	0
703	1	-	59562	59583	YAL043C	CDS	15.9796
704	1	-	59681	59703	YAL043C	CDS	39.4515
705	1	-	59779	59810	YAL043C	CDS	126.94445
706	1	-	59828	59848	YAL043C	CDS	41.62465
707	1	-	59912	59944	YAL043C	CDS	0
708	1	-	59971	59991	YAL043C	CDS	58.57255
709	1	-	60077	60097	YAL043C	CDS	68.8404
710	1	-	60135	60162	YAL043C	CDS	124.42775
711	1	-	60212	60229	YAL043C	CDS	5.67165
712	1	-	60329	60350	YAL043C	CDS	256.3343
713	1	-	60468	60487	YAL043C	CDS	165.37405
714	1	-	60725	60754	YAL043C	CDS	5.67165
715	1	-	60770	60793	YAL043C	CDS	0
716	1	-	60830	60850	YAL043C	CDS	50.65195
717	1	-	65821	65843	YAL040C	CDS	6.39075
718	1	-	65917	65939	YAL040C	CDS	499.8713
719	1	-	65994	66011	YAL040C	CDS	44.336
720	1	-	66023	66051	YAL040C	CDS	395.6713
721	1	-	66056	66078	YAL040C	CDS	36.2918
722	1	-	66108	66129	YAL040C	CDS	66.2873
723	1	-	66211	66243	YAL040C	CDS	4.1394
724	1	-	66308	66329	YAL040C	CDS	40.09235
725	1	-	66361	66380	YAL040C	CDS	35.6744
726	1	-	66438	66460	YAL040C	CDS	43.93035
727	1	-	66492	66510	YAL040C	CDS	108.9258
728	1	-	66571	66586	YAL040C	CDS	233.20215
729	1	-	66595	66620	YAL040C	CDS	290.7659
730	1	-	66638	66660	YAL040C	CDS	11.8334
731	1	-	66689	66709	YAL040C	CDS	19.55665
732	1	-	66724	66745	YAL040C	CDS	17.6246
733	1	-	66767	66790	YAL040C	CDS	0
734	1	-	66795	66819	YAL040C	CDS	2.0705
735	1	-	66851	66873	YAL040C	CDS	12.4182
736	1	-	66887	66910	YAL040C	CDS	5.0647
737	1	-	66917	66935	YAL040C	CDS	124.44245
738	1	-	66956	66974	YAL040C	CDS	80.17655
739	1	-	67017	67036	YAL040C	CDS	0
740	1	-	67069	67105	YAL040C	CDS	1.28695
741	1	-	67113	67133	YAL040C	CDS	167.801
742	1	-	67178	67201	YAL040C	CDS	2.0705
743	1	-	67220	67237	YAL040C	CDS	49.72325
744	1	-	67286	67305	YAL040C	CDS	10.131
745	1	-	67345	67363	YAL040C	CDS	65.8263
746	1	-	67442	67464	YAL040C	CDS	50.4791
747	1	-	67553	67590	YAL040C	5'UTR	163.761
748	1	-	67618	67618	YAL040C	5'UTR	10.131
749	1	-	67650	67672	YAL040C	5'UTR	447.46995
750	1	-	67676	67693	YAL040C	5'UTR	2.0705
751	1	-	67715	67742	YAL040C	5'UTR	156.212
752	1	-	68821	68845	YAL039C	CDS	1.839
753	1	-	68861	68880	YAL039C	CDS	0
754	1	-	68890	68911	YAL039C	CDS	21.5244
755	1	-	69091	69112	YAL039C	CDS	8.2598
756	1	-	69129	69146	YAL039C	CDS	5.7093
757	1	-	69273	69293	YAL039C	CDS	0
758	1	-	73506	73531	YAL037C-B	5'UTR	7.51075
759	1	-	74877	74902	YAL036C	3'UTR	8.82365
760	1	-	74921	74951	YAL036C	3'UTR	0
761	1	-	74987	75012	YAL036C	3'UTR	87.0229
762	1	-	75019	75037	YAL036C	3'UTR	15.86885
763	1	-	75067	75067	YAL036C	CDS	4.29005
764	1	-	75098	75118	YAL036C	CDS	40.3296
765	1	-	75159	75180	YAL036C	CDS	189.4035
766	1	-	75250	75271	YAL036C	CDS	63.5038
767	1	-	75425	75447	YAL036C	CDS	0.1904
768	1	-	75566	75585	YAL036C	CDS	53.0963
769	1	-	75596	75616	YAL036C	CDS	0
770	1	-	75701	75723	YAL036C	CDS	1.75285
771	1	-	75782	75803	YAL036C	CDS	5.2441
772	1	-	75826	75850	YAL036C	CDS	1.4859
773	1	-	75897	75920	YAL036C	CDS	7.86475
774	1	-	76067	76084	YAL036C	CDS	1.75285
775	1	-	80570	80596	YAL034C-B	5'UTR	6995.7951
776	1	-	80635	80679	YAL034C	3'UTR	730.09665
777	1	-	80848	80870	YAL034C	CDS	16.0098
778	1	-	81004	81029	YAL034C	CDS	0
779	1	-	81075	81094	YAL034C	CDS	50.2205
780	1	-	81120	81142	YAL034C	CDS	129.89995
781	1	-	81255	81274	YAL034C	CDS	130.0054
782	1	-	81381	81402	YAL034C	CDS	202.51345
783	1	-	81470	81490	YAL034C	CDS	91.28535
784	1	-	81572	81591	YAL034C	CDS	3.75565
785	1	-	81617	81641	YAL034C	CDS	14.62065
786	1	-	81728	81753	YAL034C	CDS	12.25315
787	1	-	83364	83391	YAL032C	CDS	16.8132
788	1	-	83547	83567	YAL032C	CDS	0
789	1	-	83879	83896	YAL032C	CDS	12.13355
790	1	-	84137	84175	YAL032C	CDS	0
791	1	-	84435	84459	YAL032C	CDS	92.33085
792	1	-	85009	85031	YAL031C	CDS	8.1617
793	1	-	85170	85189	YAL031C	CDS	10.0131
794	1	-	85228	85247	YAL031C	CDS	190.7054
795	1	-	85387	85416	YAL031C	CDS	286.9759
796	1	-	85497	85518	YAL031C	CDS	50.0575
797	1	-	85621	85651	YAL031C	CDS	42.67575
798	1	-	85701	85719	YAL031C	CDS	40.82435
799	1	-	85779	85797	YAL031C	CDS	42.67575
800	1	-	85872	85895	YAL031C	CDS	57.55745
801	1	-	85906	85930	YAL031C	CDS	80.8609
802	1	-	86176	86193	YAL031C	CDS	40.82435
803	1	-	86275	86292	YAL031C	CDS	111.6801
804	1	-	86294	86313	YAL031C	CDS	20.02615
805	1	-	86357	86379	YAL031C	CDS	80.081
806	1	-	86532	86549	YAL031C	CDS	89.81835
807	1	-	86588	86611	YAL031C	CDS	572.36045
808	1	-	86628	86649	YAL031C	CDS	10.0131
809	1	-	86668	86686	YAL031C	CDS	393.53525
810	1	-	86784	86804	YAL031C	CDS	170.0017
811	1	-	86912	86933	YAL031C	CDS	545.4252
812	1	-	87977	88003	YAL029C	CDS	0
813	1	-	88187	88210	YAL029C	CDS	0
814	1	-	88363	88381	YAL029C	CDS	97.4674
815	1	-	88427	88449	YAL029C	CDS	421.02995
816	1	-	88496	88518	YAL029C	CDS	0
817	1	-	88649	88668	YAL029C	CDS	104.7699
818	1	-	88834	88856	YAL029C	CDS	0
819	1	-	88954	88977	YAL029C	CDS	0
820	1	-	89059	89079	YAL029C	CDS	10.8449
821	1	-	89240	89262	YAL029C	CDS	0
822	1	-	89975	89996	YAL029C	CDS	32.04385
823	1	-	90079	90107	YAL029C	CDS	0
824	1	-	90296	90319	YAL029C	CDS	37.3404
825	1	-	90452	90476	YAL029C	CDS	32.5389
826	1	-	90647	90666	YAL029C	CDS	48.44135
827	1	-	91241	91271	YAL029C	CDS	39.81155
828	1	-	91318	91335	YAL029C	CDS	5.4246
829	1	-	91376	91395	YAL029C	CDS	77.9756
830	1	-	91449	91475	YAL029C	CDS	100.84765
831	1	-	91490	91512	YAL029C	CDS	0
832	1	-	91837	91855	YAL029C	CDS	5.4246
833	1	-	92025	92046	YAL029C	CDS	73.3449
834	1	-	92287	92308	YAL029C	5'UTR	29.0349
835	1	-	95489	95489	YAL026C-A	CDS	0
836	1	-	95519	95542	YAL026C-A	CDS	554.4199
837	1	-	95581	95605	YAL026C-A	CDS	181.30045
838	1	-	95670	95690	YAL026C-A	CDS	7.42845
839	1	-	95764	95800	YAL026C-A	CDS	1.83455
840	1	-	95856	95875	YAL026C	CDS	9.83855
841	1	-	96041	96065	YAL026C	CDS	171.33435
842	1	-	96071	96094	YAL026C	CDS	48.13215
843	1	-	96159	96181	YAL026C	CDS	486.35305
844	1	-	96198	96222	YAL026C	CDS	0
845	1	-	96477	96509	YAL026C	CDS	0
846	1	-	96535	96556	YAL026C	CDS	98.34655
847	1	-	96559	96586	YAL026C	CDS	16.04665
848	1	-	96641	96665	YAL026C	CDS	70.26305
849	1	-	96703	96727	YAL026C	CDS	184.87295
850	1	-	97042	97068	YAL026C	CDS	9.83855
851	1	-	97221	97241	YAL026C	CDS	0
852	1	-	97284	97302	YAL026C	CDS	49.17715
853	1	-	97610	97629	YAL026C	CDS	165.12625
854	1	-	97749	97779	YAL026C	CDS	0
855	1	-	97956	97985	YAL026C	CDS	39.33865
856	1	-	98134	98153	YAL026C	CDS	65.9979
857	1	-	98163	98180	YAL026C	CDS	40.1127
858	1	-	98201	98230	YAL026C	CDS	0
859	1	-	98305	98325	YAL026C	CDS	143.2663
860	1	-	99076	99098	YAL026C	CDS	0
861	1	-	99202	99225	YAL026C	CDS	44.26175
862	1	-	99387	99407	YAL026C	CDS	42.7446
863	1	-	100073	100101	YAL025C	3'UTR	295.99115
864	1	-	100167	100189	YAL025C	3'UTR	0.8965
865	1	-	100640	100660	YAL025C	CDS	3.43455
866	1	-	100885	100908	YAL025C	CDS	154.15925
867	1	-	100998	101016	YAL025C	CDS	4.88065
868	1	-	101107	101128	YAL025C	CDS	1.86775
869	1	-	101442	101462	YAL024C	3'UTR	541.0826
870	1	-	101770	101790	YAL024C	CDS	0
871	1	-	102472	102490	YAL024C	CDS	0
872	1	-	102563	102580	YAL024C	CDS	37.93505
873	1	-	102599	102623	YAL024C	CDS	114.2993
874	1	-	103056	103080	YAL024C	CDS	168.887
875	1	-	103283	103310	YAL024C	CDS	113.8052
876	1	-	103783	103805	YAL024C	CDS	0
877	1	-	103995	104020	YAL024C	CDS	46.4993
878	1	-	104271	104296	YAL024C	CDS	39.52715
879	1	-	104604	104625	YAL024C	CDS	0
880	1	-	104774	104792	YAL024C	CDS	23.2588
881	1	-	105137	105160	YAL024C	CDS	0
882	1	-	105190	105213	YAL024C	CDS	0
883	1	-	105678	105708	YAL024C	CDS	0
884	1	-	105876	105898	YAL024C	5'UTR	0
885	1	-	106170	106189	YAL023C	3'UTR	535.6416
886	1	-	106208	106231	YAL023C	3'UTR	747.91185
887	1	-	106310	106329	YAL023C	CDS	13.8041
888	1	-	106351	106374	YAL023C	CDS	229.0612
889	1	-	106390	106416	YAL023C	CDS	1.3656
890	1	-	106465	106490	YAL023C	CDS	2.7301
891	1	-	106515	106538	YAL023C	CDS	10.0211
892	1	-	106579	106598	YAL023C	CDS	7.7949
893	1	-	106613	106631	YAL023C	CDS	20.3978
894	1	-	106736	106758	YAL023C	CDS	244.1138
895	1	-	106785	106808	YAL023C	CDS	10.76995
896	1	-	106879	106899	YAL023C	CDS	255.9195
897	1	-	107218	107236	YAL023C	CDS	1.3656
898	1	-	107401	107437	YAL023C	CDS	2.7301
899	1	-	107444	107467	YAL023C	CDS	179.7337
900	1	-	107509	107529	YAL023C	CDS	2.7301
901	1	-	107569	107592	YAL023C	CDS	4.09565
902	1	-	107653	107670	YAL023C	CDS	6.88165
903	1	-	107694	107713	YAL023C	CDS	22.05775
904	1	-	107735	107755	YAL023C	CDS	4.09565
905	1	-	107774	107792	YAL023C	CDS	32.58275
906	1	-	108024	108045	YAL023C	CDS	0
907	1	-	108122	108148	YAL023C	CDS	6.9289
908	1	-	108239	108260	YAL023C	CDS	1.3656
909	1	-	108286	108310	YAL023C	CDS	1.3656
910	1	-	108350	108373	YAL023C	CDS	4.09565
911	1	-	108611	108628	YAL023C	5'UTR	13.86535
912	1	-	109011	109036	YAL022C	CDS	1.1487
913	1	-	109043	109064	YAL022C	CDS	1.1487
914	1	-	109124	109142	YAL022C	CDS	12.82355
915	1	-	109183	109203	YAL022C	CDS	56.5804
916	1	-	109282	109304	YAL022C	CDS	76.9532
917	1	-	109352	109369	YAL022C	CDS	2.2965
918	1	-	109378	109397	YAL022C	CDS	29.48905
919	1	-	109669	109698	YAL022C	CDS	77.0056
920	1	-	109910	109928	YAL022C	CDS	92.15005
921	1	-	109982	110009	YAL022C	CDS	2.2965
922	1	-	110043	110063	YAL022C	CDS	16.16115
923	1	-	110133	110159	YAL022C	CDS	1.8735
924	1	-	110184	110210	YAL022C	CDS	67.2657
925	1	-	110397	110424	YAL022C	CDS	22.69275
926	1	-	110632	110655	YAL021C	3'UTR	3627.02355
927	1	-	110693	110722	YAL021C	3'UTR	813.7239
928	1	-	110784	110807	YAL021C	3'UTR	369.68
929	1	-	111041	111065	YAL021C	CDS	131.89135
930	1	-	111096	111116	YAL021C	CDS	134.57235
931	1	-	111199	111221	YAL021C	CDS	121.66155
932	1	-	111303	111323	YAL021C	CDS	5.9262
933	1	-	111645	111679	YAL021C	CDS	11.8477
934	1	-	111819	111839	YAL021C	CDS	192.58925
935	1	-	112125	112143	YAL021C	CDS	29.6216
936	1	-	112627	112655	YAL021C	CDS	5.9262
937	1	-	112711	112743	YAL021C	CDS	11.8477
938	1	-	112895	112916	YAL021C	CDS	168.4416
939	1	-	112927	112945	YAL021C	CDS	23.6954
940	1	-	114364	114388	YAL020C	CDS	0.3736
941	1	-	118673	118693	YAL018C	CDS	0
942	1	-	119124	119141	YAL018C	CDS	178.0112
943	1	-	124462	124485	YAL016C-B	CDS	0
944	1	-	124843	124861	YAL016C-A	CDS	7.98555
945	1	-	125019	125046	YAL016C-A	CDS	39.0734
946	1	-	127059	127084	YAL015C	CDS	1.65795
947	1	-	127118	127150	YAL015C	CDS	1.65795
948	1	-	127154	127172	YAL015C	CDS	32.0128
949	1	-	127350	127368	YAL015C	CDS	45.0091
950	1	-	127528	127555	YAL015C	CDS	0
951	1	-	127581	127610	YAL015C	CDS	0
952	1	-	127703	127722	YAL015C	CDS	4.05555
953	1	-	127762	127781	YAL015C	CDS	0.81135
954	1	-	127932	127950	YAL015C	CDS	4.3752
955	1	-	128071	128098	YAL015C	CDS	0
956	1	-	128119	128140	YAL014C	3'UTR	285.2486
957	1	-	128177	128206	YAL014C	3'UTR	384.1524
958	1	-	128231	128249	YAL014C	3'UTR	0.39965
959	1	-	128260	128285	YAL014C	CDS	0.39965
960	1	-	128488	128507	YAL014C	CDS	1.3037
961	1	-	128525	128546	YAL014C	CDS	5.2117
962	1	-	128638	128657	YAL014C	CDS	0.799
963	1	-	128805	128833	YAL014C	CDS	1.1987
964	1	-	128949	128972	YAL014C	CDS	0.39965
965	1	-	134185	134207	YAL010C	CDS	21.02165
966	1	-	134333	134354	YAL010C	CDS	101.9418
967	1	-	134429	134446	YAL010C	CDS	7.4115
968	1	-	134557	134574	YAL010C	CDS	66.482
969	1	-	134681	134701	YAL010C	CDS	132.90575
970	1	-	134737	134754	YAL010C	CDS	63.16405
971	1	-	134816	134846	YAL010C	CDS	37.0459
972	1	-	134882	134906	YAL010C	CDS	133.3372
973	1	-	135015	135036	YAL010C	CDS	88.88565
974	1	-	135162	135181	YAL010C	CDS	81.92315
975	1	-	135236	135255	YAL010C	CDS	150.3528
976	1	-	135490	135520	YAL010C	CDS	28.92295
977	1	-	137721	137746	YAL007C	CDS	261.80225
978	1	-	137768	137795	YAL007C	CDS	4.6725
979	1	-	138053	138073	YAL007C	CDS	0
980	1	-	138081	138104	YAL007C	CDS	0.9272
981	1	-	138143	138163	YAL007C	CDS	0
982	1	-	138305	138325	YAL007C	CDS	92.89645
983	1	-	138355	138377	YAL007C	5'UTR	6.31385
984	1	-	138393	138410	YAL007C	5'UTR	3.89895
985	1	-	139400	139426	YAL005C	3'UTR	1505.98725
986	1	-	139457	139457	YAL005C	3'UTR	5.8701
987	1	-	139559	139580	YAL005C	CDS	0.4726
988	1	-	139585	139615	YAL005C	CDS	0
989	1	-	139623	139644	YAL005C	CDS	1.1816
990	1	-	139679	139717	YAL005C	CDS	0
991	1	-	140140	140140	YAL005C	CDS	0.57825
992	1	-	140171	140194	YAL005C	CDS	230.8968
993	1	-	140629	140652	YAL005C	CDS	0.2364
994	1	-	141209	141227	YAL005C	CDS	1.13625
995	1	-	141296	141319	YAL005C	CDS	1.87105
996	1	-	141351	141372	YAL005C	CDS	1.75985
997	1	-	141395	141414	YAL005C	CDS	1.147
998	1	-	147562	147580	YAL001C	3'UTR	562.65185
999	1	-	147633	147663	YAL001C	CDS	0
1000	1	-	147758	147775	YAL001C	CDS	0
1001	1	-	147929	147947	YAL001C	CDS	14.6295
1002	1	-	148417	148438	YAL001C	CDS	130.2032
1003	1	-	148477	148494	YAL001C	CDS	71.6046
1004	1	-	148505	148527	YAL001C	CDS	0
1005	1	-	148754	148786	YAL001C	CDS	70.1825
1006	1	-	148856	148875	YAL001C	CDS	47.73445
1007	1	-	149256	149276	YAL001C	CDS	23.8701
1008	1	-	149312	149337	YAL001C	CDS	14.6295
1009	1	-	149635	149662	YAL001C	CDS	44.76365
1010	1	-	149797	149814	YAL001C	CDS	35.80515
1011	1	-	150065	150086	YAL001C	CDS	43.1228
1012	1	-	150461	150489	YAL001C	CDS	0
1013	1	-	150509	150539	YAL001C	CDS	113.57015
1014	1	-	150862	150879	YAL001C	CDS	77.56925
1015	1	-	154033	154059	YAR002C-A	3'UTR	2.91485
1016	1	-	154085	154098	YAR002C-A	CDS	1.0357
1017	1	-	154131	154152	YAR002C-A	CDS	4.8392
1018	1	-	154228	154238	YAR002C-A	CDS	1.81925
1019	1	-	154251	154268	YAR002C-A	CDS	1.8708
1020	1	-	154312	154341	YAR002C-A	CDS	0
1021	1	-	154391	154410	YAR002C-A	CDS	2.55325
1022	1	-	154425	154446	YAR002C-A	CDS	0.24095
1023	1	-	154471	154494	YAR002C-A	CDS	3.49145
1024	1	-	154540	154560	YAR002C-A	CDS	10.44455
1025	1	-	154639	154659	YAR002C-A	CDS	57.47655
1026	1	-	154699	154720	YAR002C-A	CDS	136.7402
1027	1	-	154725	154744	YAR002C-A	5'UTR	0.45485
1028	1	-	156913	156934	YAR007C	CDS	285.3531
1029	1	-	156960	156983	YAR007C	CDS	5.9503
1030	1	-	157022	157046	YAR007C	CDS	0
1031	1	-	157256	157293	YAR007C	CDS	0
1032	1	-	157339	157357	YAR007C	CDS	92.354
1033	1	-	157363	157384	YAR007C	CDS	11.89595
1034	1	-	157449	157468	YAR007C	CDS	85.77635
1035	1	-	157508	157532	YAR007C	CDS	23.7966
1036	1	-	157629	157656	YAR007C	CDS	115.67775
1037	1	-	157704	157729	YAR007C	CDS	118.5897
1038	1	-	157791	157810	YAR007C	CDS	132.85455
1039	1	-	157918	157948	YAR007C	CDS	0
1040	1	-	158126	158147	YAR007C	CDS	108.42595
1041	1	-	158153	158188	YAR007C	CDS	5.9503
1042	1	-	158259	158281	YAR007C	CDS	5.9503
1043	1	-	158565	158590	YAR007C	CDS	0
1044	1	-	166592	166613	YAR014C	3'UTR	182.22105
